Id,x,y,ha,humans,growers,N0,EI,EI_2050,EI_2090,gens,gens_2050,gens_2090,hosts,hosts_veg100,hosts_all100
17940,836.6,1028.7,2438.0,51.3,0,0,3.0,5.2,9.6,5.89,6.72,8.77,861,861,243795.8974
17941,840.8,1028.7,2438.1,112.6,0,0,1.8,3.9,8.9,5.54,6.35,8.36,883,883,243808.0047
17942,845.0,1028.7,2438.2,88.4,0,0,2.5,4.8,8.8,5.95,6.85,8.92,1360,1360,243820.5155
17943,849.2,1028.7,2438.3,98.5,0,0,2.0,4.4,8.2,5.9,6.79,8.85,922,922,243832.6966
17944,853.4,1028.7,2438.5,70.3,0,0,1.6,4.5,8.8,5.65,6.65,8.7,2377,2377,243845.7597
17945,857.6,1028.7,2438.6,29.5,0,0,3.1,5.4,7.8,6.46,7.5,9.62,1749,1749,243858.6438
17946,861.9,1028.7,2438.7,491.1,0,0,8.3,9.9,12.4,7.43,8.52,10.7,23047,8458,243872.2223
17947,866.1,1028.7,2438.9,917.1,0,0,12.3,14.4,31.5,7.4,8.38,10.33,98033,68160,243885.875
17948,870.3,1028.7,2439.0,762.8,0,0,24.4,36.9,50.2,7.41,8.39,10.34,78300,67961,243899.9166
17949,874.5,1028.7,2439.1,98.3,0,0,12.8,25.3,45.5,6.43,7.37,9.25,1455,1455,243913.5365
17950,878.7,1028.7,2439.3,116.9,0,0,10.3,14.4,36.1,6.7,7.57,9.48,11332,11332,243928.1292
17951,882.9,1028.7,2439.4,265.5,0,0,12.8,15.9,39.1,7.18,8.08,10.02,26890,26890,243942.8751
17952,887.1,1028.7,2439.6,46.8,0,0,6.8,10.9,29.1,6.1,6.95,8.82,683,683,243957.9004
17953,891.3,1028.7,2439.7,475.1,0,0,13.1,16.1,39.6,7.2,8.11,10.06,3598,3598,243972.0888
17955,899.7,1028.7,2439.9,276.3,0,0,14.8,19.8,44.0,7.24,8.16,10.12,12111,10836,243987.6828
17956,903.9,1028.7,2440.0,304.1,0,0,14.4,22.9,44.9,6.96,7.88,9.82,38532,38532,244003.494
17957,908.1,1028.7,2440.2,4119.6,1,0,17.0,26.8,46.2,7.17,8.1,10.06,49144,47252,244019.575
17958,912.3,1028.7,2440.4,345.4,0,0,15.1,18.4,37.5,7.04,7.92,9.66,46255,46255,244037.4686
17959,916.5,1028.7,2440.5,108.5,0,0,9.4,13.6,22.2,6.24,7.08,8.78,20707,20707,244054.0202
17960,920.7,1028.7,2440.7,76.5,0,0,10.6,13.0,18.4,6.86,7.67,9.4,4612,4612,244071.3921
17961,924.9,1028.7,2440.9,0.8,0,0,2.9,6.2,11.3,5.45,6.21,7.83,16,16,244088.3919
17962,929.1,1028.7,2441.0,0.0,0,0,0.5,2.5,6.5,5.08,5.82,7.41,2,2,244104.8036
17963,933.3,1028.7,2441.2,0.0,0,0,0.0,0.6,4.6,4.7,5.42,7.17,0,0,244122.1821
17964,937.5,1028.7,2441.4,1.1,0,0,0.9,2.6,5.9,5.46,6.25,8.06,0,0,244138.7299
17965,941.7,1028.7,2441.6,0.0,0,0,1.3,3.3,5.7,5.78,6.6,8.44,0,0,244156.5423
17966,945.9,1028.7,2441.7,0.0,0,0,0.0,0.0,1.2,3.6,4.3,5.91,0,0,244174.0067
17967,950.1,1028.7,2441.9,0.0,0,0,0.0,0.0,1.5,4.26,5.05,6.72,0,0,244192.2174
17968,954.3,1028.7,2442.1,0.0,0,0,0.0,0.0,1.5,3.91,4.7,6.32,0,0,244207.8438
17969,958.5,1028.7,3141.2,0.0,0,0,0.0,0.0,0.0,2.69,3.37,4.79,0,0,314120.5684
17970,962.8,1028.7,3026.5,0.0,0,0,0.0,0.0,3.5,3.71,4.59,6.15,262,262,302649.8585
17971,967.0,1028.7,2775.9,0.0,0,0,0.0,1.4,7.3,4.44,5.43,7.06,2569,2569,277592.8469
17972,971.2,1028.7,2769.7,0.5,0,0,0.2,3.7,10.2,4.81,5.87,7.52,1921,1921,276966.8234
17973,975.4,1028.7,2890.5,4.7,0,0,6.6,11.3,22.6,6.02,7.22,8.95,1599,1599,289054.8363
17974,979.6,1028.7,3108.2,3.0,0,0,5.0,10.4,21.9,5.62,6.77,8.46,181,181,310824.3133
17975,983.8,1028.7,3082.3,8.5,0,0,9.4,12.5,28.6,6.45,7.57,9.3,161,161,308231.6735
17976,988.0,1028.7,2443.9,1.2,0,0,9.1,12.6,29.1,6.3,7.32,9.04,288,288,244385.3556
17977,992.2,1028.7,2444.1,24.5,0,0,11.4,13.6,31.3,6.94,7.91,9.66,1292,1292,244406.0713
17978,996.4,1028.7,2444.3,504.8,0,0,12.6,15.1,34.7,7.62,8.52,10.3,486,486,244427.0265
18153,710.5,1023.1,2444.5,41.9,0,0,12.5,14.6,22.2,7.11,8.09,10.17,3585,3585,244448.3211
18154,714.7,1023.1,2444.7,15.6,0,0,9.0,12.2,16.3,6.44,7.4,9.42,988,988,244469.8805
18155,718.9,1023.1,2444.9,46.3,0,0,2.2,4.3,7.8,5.66,6.59,8.54,1771,1771,244491.7512
18156,723.1,1023.1,2445.1,72.5,0,0,2.5,4.3,7.0,6.02,6.96,8.94,1361,1361,244513.9236
18157,727.3,1023.1,2445.4,156.5,0,0,5.5,8.0,10.9,6.4,7.35,9.36,2745,2745,244536.3311
18158,731.5,1023.1,2445.6,181.0,0,0,10.8,13.3,24.2,6.89,7.83,9.87,2388,2388,244558.9717
18159,735.7,1023.1,2445.8,261.4,0,0,16.5,23.2,40.1,6.95,7.88,9.92,2805,2805,244583.6939
18160,739.9,1023.1,2446.1,323.9,0,0,20.6,29.4,43.4,6.83,7.73,9.77,2235,2235,244606.8781
18161,744.1,1023.1,2446.3,587.8,0,0,24.1,33.5,46.0,6.8,7.67,9.69,4535,4535,244630.3205
18162,748.3,1023.1,2446.5,470.8,0,0,27.3,37.4,48.9,6.78,7.64,9.64,3758,3758,244654.0386
18163,752.5,1023.1,2446.8,187.6,0,0,25.2,36.2,48.7,6.57,7.42,9.4,2399,2399,244677.8941
18164,756.8,1023.1,2447.0,130.1,0,0,19.1,30.0,45.5,6.35,7.22,9.18,2601,2601,244701.7312
18165,761.0,1023.1,2447.3,124.5,0,0,10.3,19.2,41.8,5.9,6.76,8.68,7029,7029,244725.7959
18166,765.2,1023.1,2447.5,154.8,0,0,8.5,15.6,40.4,5.87,6.75,8.67,2071,2071,244750.0282
18167,769.4,1023.1,1908.6,310.8,0,0,12.0,20.9,42.4,6.3,7.22,9.18,21325,16629,190862.2509
18168,773.6,1023.1,2521.8,247.9,0,0,11.4,20.7,42.4,6.22,7.14,9.12,44088,9530,252179.7644
18169,777.8,1023.1,2434.8,198.1,0,0,10.6,19.1,41.6,6.18,7.08,9.05,2372,2372,243481.2681
18170,782.0,1023.1,2434.9,2180.6,0,0,8.0,13.8,38.8,6,6.87,8.82,2545,2545,243490.4682
18171,786.2,1023.1,2435.0,146.2,0,0,6.4,12.0,37.5,5.88,6.73,8.69,2407,2407,243499.9425
18172,790.4,1023.1,2435.1,18.2,0,0,4.9,9.3,31.7,5.73,6.58,8.57,3563,3563,243509.737
18173,794.6,1023.1,2435.2,11.0,0,0,1.4,5.0,20.6,5.13,5.96,7.91,215,215,243519.7153
18174,798.8,1023.1,2435.3,1.3,0,0,0.0,1.4,12.2,4.48,5.3,7.22,153,153,243530.0202
18175,803.0,1023.1,2435.4,18.0,0,0,0.0,0.0,8.2,4.3,5.13,7.06,1020,1020,243540.5448
18176,807.2,1023.1,2435.5,805.5,0,0,0.0,0.0,6.1,4.22,5.06,7.01,3466,3466,243551.443
18177,811.4,1023.1,2435.6,130.8,0,0,0.0,0.9,8.3,4.56,5.42,7.42,1227,1227,243562.3829
18178,815.6,1023.1,2435.7,744.3,0,0,2.3,5.7,14.1,5.37,6.27,8.35,7351,3044,243574.9371
18179,819.8,1023.1,2435.9,4072.9,0,0,4.1,8.4,15.7,5.72,6.63,8.73,1309,1116,243585.9939
18180,824.0,1023.1,2436.0,0.0,0,0,4.0,7.8,16.4,5.61,6.5,8.57,14,14,243597.2152
18181,828.2,1023.1,2436.1,951.1,0,0,4.7,8.7,21.6,5.65,6.53,8.6,10691,10691,243608.718
18182,832.4,1023.1,2436.2,141.9,0,0,1.1,4.6,13.2,5.13,5.97,7.97,2074,2074,243619.818
18183,836.6,1023.1,2436.3,116.1,0,0,0.4,2.9,9.3,5.19,6.04,8.04,78,78,243631.7977
18184,840.8,1023.1,2436.4,156.4,0,0,0.0,0.9,6.4,4.69,5.5,7.44,1148,1148,243643.9134
18185,845.0,1023.1,2436.6,18.0,0,0,0.0,0.7,6.2,4.59,5.42,7.34,490,490,243656.3911
18186,849.2,1023.1,2436.7,120.8,0,0,1.0,3.1,8.2,5.42,6.31,8.32,5790,5790,243668.931
18187,853.4,1023.1,2436.8,11.3,0,0,3.1,5.8,9.6,6.12,7.06,9.12,1056,1056,243681.943
18188,857.6,1023.1,2437.0,2756.1,0,0,6.8,8.9,11.4,7.08,8.07,10.16,5331,5331,243695.0846
18189,861.9,1023.1,2437.1,3089.5,0,0,11.2,13.2,24.5,7.42,8.41,10.49,5727,5727,243708.6276
18190,866.1,1023.1,2437.2,55.6,0,0,11.0,13.9,30.6,7.11,8.07,10.1,8814,8814,243722.0384
18191,870.3,1023.1,2437.4,151.4,0,0,10.2,14.3,34.8,6.79,7.71,9.68,100765,72388,243736.0552
18192,874.5,1023.1,2437.5,0.0,0,0,8.2,12.5,33.0,6.33,7.21,9.11,1723,1723,243748.8568
18193,878.7,1023.1,2437.6,3.6,0,0,12.3,16.0,40.5,7.03,7.93,9.88,781,781,243763.4061
18194,882.9,1023.1,2437.8,146.0,0,0,13.9,17.1,42.3,7.27,8.17,10.14,5723,5723,243778.1359
18195,887.1,1023.1,2437.9,950.1,0,0,12.4,16.2,40.3,7.01,7.9,9.86,1188,1188,243793.1096
18196,891.3,1023.1,2438.1,75.2,0,0,9.6,13.8,33.7,6.65,7.53,9.46,1736,1736,243807.3661
18197,895.5,1023.1,2438.2,75.3,0,0,9.1,12.9,27.6,6.69,7.59,9.53,3357,3357,243822.968
18198,899.7,1023.1,2438.4,36.7,0,0,10.0,13.6,28.3,6.91,7.81,9.75,3072,3072,243838.6692
18199,903.9,1023.1,2438.5,11.9,0,0,4.5,8.9,17.8,5.73,6.57,8.4,1780,1780,243854.74
18200,908.1,1023.1,2438.7,173.9,0,0,10.9,13.5,22.0,7.07,7.96,9.85,24619,24619,243872.4224
18201,912.3,1023.1,2438.9,73.6,0,0,9.0,12.3,16.3,6.73,7.6,9.44,7474,7474,243888.9213
18202,916.5,1023.1,2439.1,31.4,0,0,5.9,9.3,13.5,6.14,6.97,8.73,13005,13005,243906.2924
18203,920.7,1023.1,2439.2,0.0,0,0,1.1,3.4,8.1,5.27,6.03,7.69,837,837,243923.2515
18204,924.9,1023.1,2439.4,5.5,0,0,0.4,1.9,5.2,5.21,5.97,7.64,77,77,243939.7198
18205,929.1,1023.1,2439.6,0.8,0,0,0.0,0.7,4.7,4.67,5.39,7.03,356,356,243957.0322
18206,933.3,1023.1,2439.7,4.6,0,0,0.4,2.1,5.9,5.23,5.98,7.7,263,263,243973.5877
18207,937.5,1023.1,2439.9,0.0,0,0,0.3,1.9,6.1,5.07,5.83,7.56,0,0,243991.3619
18208,941.7,1023.1,2440.1,0.2,0,0,0.5,2.3,6.3,5.26,6.05,7.82,0,0,244008.9709
18209,945.9,1023.1,2440.3,0.0,0,0,0.0,1.1,5.1,4.74,5.53,7.26,0,0,244027.1582
18210,950.1,1023.1,2440.4,0.0,0,0,0.0,0.0,0.6,3.21,3.91,5.44,0,0,244043.2502
18211,954.3,1023.1,2440.6,0.0,0,0,0.0,0.0,0.0,2.8,3.47,4.92,0,0,244061.6099
18212,958.5,1023.1,2821.7,0.2,0,0,0.0,0.0,0.0,2.61,3.26,4.66,13,13,282166.6386
18213,962.8,1023.1,2441.0,2.1,0,0,0.0,0.0,5.5,3.94,4.77,6.35,1997,1997,244099.1649
18214,967.0,1023.1,2441.2,3.1,0,0,0.0,3.8,11.4,4.59,5.69,7.35,4288,4288,244119.959
18215,971.2,1023.1,2441.4,3.8,0,0,1.9,7.5,20.1,5.1,6.24,7.94,2180,2180,244139.5304
18216,975.4,1023.1,2441.6,18.5,0,0,5.1,10.8,24.4,5.81,7,8.75,1564,1564,244159.5746
18217,979.6,1023.1,2441.8,0.4,0,0,6.9,11.8,24.2,5.86,7.06,8.76,597,597,244179.5784
18218,983.8,1023.1,2442.0,5.1,0,0,9.7,13.9,33.6,6.33,7.57,9.3,559,559,244199.6525
18219,988.0,1023.1,2442.2,2.5,0,0,7.9,13.0,29.4,5.96,7.18,8.88,1802,1802,244220.1094
18220,992.2,1023.1,2442.4,34.6,0,0,11.6,14.2,32.6,6.79,7.58,9.31,2401,2401,244240.6905
18221,996.4,1023.1,2442.6,120.0,0,0,10.1,13.1,29.2,6.41,7.19,8.9,4109,4109,244261.6026
18392,693.7,1017.5,2442.8,7.6,0,0,14.7,20.2,34.2,6.62,7.58,9.66,681,681,244282.7467
18393,697.9,1017.5,2443.0,3.5,0,0,15.4,18.2,31.5,7.27,8.25,10.36,283,283,244304.2513
18394,702.1,1017.5,2443.3,27.3,0,0,14.7,17.4,31.1,7.25,8.22,10.32,535,535,244325.8977
18395,706.3,1017.5,2443.5,35.1,0,0,11.5,13.8,18.7,7.01,7.97,10.05,1564,1564,244348.0032
18396,710.5,1017.5,2443.7,15.6,0,0,10.6,13.7,20.6,6.66,7.61,9.65,1197,1197,244370.3533
18397,714.7,1017.5,2443.9,22.2,0,0,5.1,8.3,12.6,5.9,6.82,8.8,1547,1547,244392.9208
18398,718.9,1017.5,2444.2,7.0,0,0,0.8,2.4,5.5,5.44,6.33,8.25,826,826,244418.1342
18399,723.1,1017.5,2444.4,32.5,0,0,3.6,6.0,9.6,5.97,6.88,8.85,1801,1801,244441.2804
18400,727.3,1017.5,2444.6,71.4,0,0,7.7,10.5,13.8,6.53,7.45,9.47,2171,2171,244464.7547
18401,731.5,1017.5,2444.9,109.0,0,0,10.5,15.3,33.3,6.48,7.39,9.41,2352,2352,244488.3799
18402,735.7,1017.5,2445.1,153.2,0,0,14.9,23.1,40.4,6.65,7.56,9.59,2399,2399,244511.9751
18403,739.9,1017.5,2445.4,170.7,0,0,21.5,31.0,44.3,6.8,7.7,9.75,2401,2401,244535.7925
18404,744.1,1017.5,2445.6,203.0,0,0,21.8,32.3,45.7,6.57,7.46,9.47,16245,16245,244559.6784
18405,748.3,1017.5,2445.8,304.4,0,0,24.3,34.7,47.1,6.68,7.57,9.58,12908,12908,244583.8802
18406,752.5,1017.5,4020.8,108.9,0,0,18.5,29.1,44.8,6.38,7.25,9.24,26018,16690,402080.0095
18407,756.8,1017.5,1787.5,126.5,0,0,16.2,26.0,43.6,6.46,7.35,9.34,28143,28143,178748.3789
18408,761.0,1017.5,1622.5,115.1,0,0,10.8,18.6,41.0,6.25,7.15,9.12,2613,2613,162249.584
18409,765.2,1017.5,1061.1,98.6,0,0,8.9,15.1,39.6,6.1,7,8.96,2786,2786,106112.4547
18410,769.4,1017.5,2184.7,111.8,0,0,10.3,17.8,40.7,6.25,7.16,9.14,2508,2508,218472.1713
18411,773.6,1017.5,2433.1,144.0,0,0,9.2,16.6,40.5,5.99,6.9,8.86,2437,2437,243307.1723
18412,777.8,1017.5,2433.2,116.3,0,0,7.7,15.0,39.6,5.91,6.8,8.75,4680,4680,243315.9848
18413,782.0,1017.5,2433.2,20.0,0,0,6.1,11.6,37.7,5.76,6.61,8.56,20596,20596,243324.9905
18414,786.2,1017.5,2433.3,282.4,0,0,5.2,10.1,36.4,5.64,6.49,8.44,2424,2424,243334.2555
18415,790.4,1017.5,2433.4,96.1,0,0,2.5,7.0,28.5,5.35,6.19,8.14,2455,2455,243343.7972
18416,794.6,1017.5,2433.5,7.6,0,0,3.5,7.6,25.9,5.49,6.35,8.35,566,566,243353.5266
18417,798.8,1017.5,2433.6,0.2,0,0,0.7,4.0,17.9,4.91,5.76,7.73,18,18,243363.5848
18418,803.0,1017.5,2433.7,23.6,0,0,0.0,0.2,9.3,4.31,5.13,7.07,892,892,243373.9131
18419,807.2,1017.5,2433.8,156.9,0,0,0.0,0.0,6.7,4.11,4.94,6.88,2076,2076,243384.5365
18420,811.4,1017.5,2434.0,87.0,0,0,0.0,0.3,9.0,4.42,5.27,7.25,1485,1485,243395.3095
18421,815.6,1017.5,2434.1,811.2,0,0,0.0,2.3,11.9,4.66,5.51,7.52,1777,1777,243407.6097
18422,819.8,1017.5,2434.2,27902.9,0,0,3.8,8.0,21.4,5.5,6.4,8.49,1834,1834,243418.7378
18423,824.0,1017.5,2434.3,7907.3,0,0,5.2,9.7,31.5,5.66,6.56,8.66,765,765,243430.0324
18424,828.2,1017.5,2434.4,3116.5,0,0,4.6,9.1,33.4,5.47,6.35,8.43,2958,2958,243441.6151
18425,832.4,1017.5,2434.5,1.3,0,0,0.5,3.3,13.1,4.85,5.69,7.69,525,525,243453.0723
18426,836.6,1017.5,2434.7,2.4,0,0,0.0,1.5,8.3,4.83,5.67,7.64,3,3,243465.2358
18427,840.8,1017.5,2434.8,0.8,0,0,0.0,0.0,3.1,3.8,4.57,6.39,0,0,243477.5511
18428,845.0,1017.5,2434.9,0.4,0,0,2.8,5.1,9.1,6.08,7,9.07,2223,2223,243490.2103
18429,849.2,1017.5,2435.0,0.0,0,0,1.8,4.5,9.1,5.74,6.64,8.67,3,3,243503.0071
18430,853.4,1017.5,2435.2,0.0,0,0,5.2,8.0,10.9,6.68,7.64,9.72,3940,3940,243516.1487
18431,857.6,1017.5,2435.3,340.9,0,0,6.5,9.0,11.6,7.01,7.96,10.04,4208,4208,243529.407
18432,861.9,1017.5,2435.4,81.9,0,0,7.2,10.7,17.4,6.48,7.39,9.4,3370,3370,243542.9809
18433,866.1,1017.5,2435.6,1.6,0,0,7.9,11.6,21.9,6.58,7.48,9.47,788,788,243556.3747
18434,870.3,1017.5,2435.7,95.5,0,0,8.2,12.4,32.8,6.38,7.26,9.21,1845,1845,243570.3834
18435,874.5,1017.5,2435.8,0.0,0,0,6.8,11.1,33.1,6.07,6.92,8.82,842,842,243582.8841
18436,878.7,1017.5,2436.0,54.2,0,0,13.2,17.1,42.8,7.08,7.97,9.94,1508,1508,243597.4929
18437,882.9,1017.5,2436.1,215.2,0,0,14.4,19.2,43.9,7.15,8.04,10.02,34471,34471,243612.3016
18438,887.1,1017.5,2436.3,278.0,0,0,11.2,15.8,40.6,6.74,7.62,9.58,1185,1185,243627.3747
18439,891.3,1017.5,2436.4,277.3,0,0,10.6,14.1,34.2,6.93,7.83,9.8,2267,2267,243641.6207
18440,895.5,1017.5,2436.6,169.0,0,0,10.6,13.4,29.0,7.09,8,9.99,2100,2100,243657.3161
18441,899.7,1017.5,2436.7,27.0,0,0,6.7,10.2,14.6,6.46,7.34,9.28,809,809,243673.0941
18442,903.9,1017.5,2436.9,0.0,0,0,0.0,1.9,9.6,4.61,5.39,7.14,0,0,243689.2192
18443,908.1,1017.5,2437.1,14.8,0,0,6.3,9.6,13.6,6.42,7.28,9.17,158,158,243706.9285
18444,912.3,1017.5,2437.2,8.4,0,0,3.7,6.2,9.4,6.35,7.21,9.06,129,129,243723.5111
18445,916.5,1017.5,2437.4,16.3,0,0,1.0,3.0,7.3,5.46,6.25,8,63,63,243741.0078
18446,920.7,1017.5,2437.6,15.1,0,0,2.2,3.9,5.9,6.46,7.29,9.08,28,28,243757.9837
18447,924.9,1017.5,2437.7,0.9,0,0,0.0,0.1,3.4,4.28,4.98,6.59,399,399,243774.5301
18448,929.1,1017.5,2437.9,9.1,0,0,0.0,0.3,4.3,4.39,5.09,6.73,499,499,243791.7378
18449,933.3,1017.5,2438.1,3.7,0,0,0.0,1.3,5.9,4.86,5.59,7.29,205,205,243808.0393
18450,937.5,1017.5,2438.3,0.0,0,0,0.0,0.0,3.9,4.1,4.79,6.43,0,0,243825.3986
18451,941.7,1017.5,2438.4,0.0,0,0,0.0,0.3,5.0,4.34,5.06,6.74,0,0,243842.8354
18452,945.9,1017.5,2438.6,0.0,0,0,0.4,2.7,8.8,4.99,5.78,7.51,3,3,243860.6776
18453,950.1,1017.5,2438.8,0.2,0,0,0.8,3.6,9.9,5.07,5.9,7.63,84,84,243876.9469
18454,954.3,1017.5,2439.0,1.1,0,0,0.0,1.5,8.7,4.44,5.27,6.92,289,289,243895.1192
18455,958.5,1017.5,2439.1,0.2,0,0,0.0,0.0,6.4,3.79,4.57,6.13,795,795,243913.6134
18456,962.8,1017.5,2439.3,0.0,0,0,0.0,1.6,9.4,4.22,5.05,6.65,794,794,243932.2906
18457,967.0,1017.5,2439.5,2.1,0,0,1.1,6.2,15.0,4.92,6.04,7.72,2066,2066,243952.7361
18458,971.2,1017.5,2439.7,1.3,0,0,1.5,6.8,16.2,5.04,6.18,7.87,5247,5247,243972.4724
18459,975.4,1017.5,2439.9,2.8,0,0,5.0,10.8,24.2,5.79,6.98,8.72,5105,5105,243992.7276
18460,979.6,1017.5,2440.1,11.9,0,0,3.0,8.9,17.0,5.18,6.34,7.98,1840,1840,244013.0197
18461,983.8,1017.5,2440.3,1.5,0,0,9.1,12.8,27.8,6.33,7.56,9.29,829,829,244033.3463
18462,988.0,1017.5,2440.5,3.0,0,0,11.3,14.9,32.4,6.82,8.09,9.84,1570,1570,244054.0054
18463,992.2,1017.5,2440.7,462.7,0,0,12.0,15.3,33.4,6.72,7.51,9.23,2141,2141,244074.7548
18635,693.7,1012.0,2441.0,179.1,0,0,18.5,24.7,36.9,7.13,8.1,10.18,1260,1260,244095.8627
18636,697.9,1012.0,2441.2,27.1,0,0,14.2,19.0,33.2,6.94,7.9,9.96,1549,1549,244117.1096
18637,702.1,1012.0,2441.4,28.5,0,0,7.5,11.5,21.0,6.09,7.02,9.01,1830,1830,244138.7098
18638,706.3,1012.0,2441.6,12.7,0,0,10.0,12.9,17.5,6.8,7.75,9.78,834,834,244160.2776
18639,710.5,1012.0,2441.8,5.7,0,0,4.5,7.1,10.4,6.14,7.06,9.04,1004,1004,244182.454
18640,714.7,1012.0,2442.0,1.1,0,0,0.4,1.7,4.8,5.25,6.12,8,628,628,244204.7946
18641,718.9,1012.0,2442.3,4.5,0,0,0.9,2.4,6.3,5.34,6.2,8.11,770,770,244227.4741
18642,723.1,1012.0,2442.5,19.9,0,0,6.2,8.8,11.8,6.41,7.32,9.32,1111,1111,244253.1972
18643,727.3,1012.0,2442.8,41.1,0,0,8.1,12.1,23.9,6.22,7.1,9.09,1772,1772,244276.1893
18644,731.5,1012.0,2443.0,179.4,0,0,12.6,17.8,37.1,6.72,7.62,9.66,2309,2309,244299.6832
18645,735.7,1012.0,2443.2,3026.5,0,0,17.3,25.7,42.1,6.82,7.73,9.79,5866,5866,244323.1567
18646,739.9,1012.0,2443.5,316.0,0,0,20.8,30.5,44.4,6.82,7.73,9.79,7137,7137,244346.4017
18647,744.1,1012.0,2443.7,170.7,0,0,20.1,30.4,44.5,6.71,7.62,9.66,2407,2407,244370.0656
18648,748.3,1012.0,2443.9,157.4,0,0,17.7,27.8,43.5,6.56,7.47,9.49,2391,2391,244393.696
18649,752.5,1012.0,3193.8,131.8,0,0,12.9,20.7,40.9,6.35,7.25,9.25,7852,7852,319375.5418
18650,756.8,1012.0,2265.6,98.6,0,0,9.1,14.7,38.5,6.18,7.08,9.06,4308,4308,226557.3181
18651,761.0,1012.0,2431.2,74.0,0,0,9.3,14.2,37.8,6.34,7.25,9.25,2178,2178,243117.7337
18652,765.2,1012.0,2369.1,87.1,0,0,6.8,11.3,35.8,5.95,6.84,8.8,2384,2384,236906.8283
18653,769.4,1012.0,2422.3,92.7,0,0,5.9,10.9,36.0,5.82,6.72,8.68,4215,4215,242228.1946
18654,773.6,1012.0,2431.4,78.0,0,0,7.9,13.1,37.8,6.04,6.95,8.93,5653,5653,243142.9987
18655,777.8,1012.0,2431.5,60.3,0,0,4.7,9.6,35.6,5.6,6.47,8.41,2452,2452,243151.8226
18656,782.0,1012.0,2431.6,87.5,0,0,4.4,9.1,35.0,5.56,6.42,8.36,3808,3808,243160.8215
18657,786.2,1012.0,2431.7,165.0,0,0,3.3,7.5,31.8,5.41,6.26,8.2,2415,2415,243170.051
18658,790.4,1012.0,2431.8,141.6,0,0,2.3,6.8,27.9,5.34,6.19,8.16,2440,2440,243179.5755
18659,794.6,1012.0,2431.9,0.5,0,0,0.8,4.2,21.2,4.94,5.78,7.74,169,169,243189.3009
18660,798.8,1012.0,2432.0,3.9,0,0,0.0,2.6,15.9,4.63,5.47,7.41,323,323,243199.3479
18661,803.0,1012.0,2432.1,4.2,0,0,0.0,0.5,10.7,4.23,5.05,6.97,687,687,243209.6334
18662,807.2,1012.0,2432.2,9.9,0,0,0.0,0.0,6.8,3.92,4.73,6.64,2009,2009,243220.2157
18663,811.4,1012.0,2432.3,1.7,0,0,0.0,0.0,6.5,3.95,4.75,6.67,621,621,243230.9671
18664,815.6,1012.0,2432.4,16.4,0,0,0.0,1.1,11.4,4.46,5.3,7.29,923,923,243242.9967
18665,819.8,1012.0,2432.5,8401.8,0,0,1.0,4.2,17.0,4.93,5.8,7.84,1925,1925,243254.0912
18666,824.0,1012.0,2432.7,3381.2,0,0,2.0,6.3,20.9,5.23,6.12,8.2,2599,2599,243265.3616
18667,828.2,1012.0,2432.8,483.7,0,0,0.6,3.6,15.6,4.78,5.64,7.66,2074,2074,243276.9463
18668,832.4,1012.0,2432.9,338.4,0,0,1.5,5.4,15.5,5.16,6.05,8.1,1135,1135,243288.7005
18669,836.6,1012.0,2433.0,5.1,0,0,2.1,4.8,10.7,5.68,6.59,8.67,48,48,243300.8233
18670,840.8,1012.0,2433.1,0.0,0,0,0.0,1.8,8.0,5.08,5.96,7.95,0,0,243313.2087
18671,845.0,1012.0,2433.3,2.6,0,0,1.5,3.9,9.0,5.71,6.62,8.66,62,62,243325.8661
18672,849.2,1012.0,2433.4,0.0,0,0,4.3,7.0,10.2,6.56,7.5,9.58,63,63,243338.5111
18673,853.4,1012.0,2433.5,0.0,0,0,5.6,8.7,11.8,6.74,7.68,9.75,3,3,243351.6435
18674,857.6,1012.0,2433.6,0.0,0,0,4.6,7.9,12.4,6.31,7.2,9.22,322,322,243364.6632
18675,861.9,1012.0,2433.8,0.0,0,0,3.4,7.3,13.8,5.82,6.67,8.62,534,534,243378.2404
18676,866.1,1012.0,2433.9,0.2,0,0,4.3,7.4,12.8,6.07,6.91,8.87,6439,6439,243391.632
18677,870.3,1012.0,2434.1,4.1,0,0,9.3,12.7,28.5,6.88,7.75,9.75,2767,2767,243405.6177
18678,874.5,1012.0,2434.2,0.0,0,0,4.0,8.3,28.0,5.63,6.44,8.32,80,80,243418.1623
18679,878.7,1012.0,2434.3,2.5,0,0,8.0,12.7,37.9,6.22,7.07,9,173,173,243432.7363
18680,882.9,1012.0,2434.5,176.2,0,0,12.4,17.0,42.5,6.87,7.75,9.74,74593,47699,243447.5403
18681,887.1,1012.0,2434.6,335.8,0,0,9.8,14.1,37.5,6.61,7.48,9.45,789,789,243462.6072
18682,891.3,1012.0,2434.8,173.9,0,0,9.5,13.1,29.9,6.83,7.73,9.71,1542,1542,243476.5534
18683,895.5,1012.0,2434.9,148.2,0,0,6.0,9.8,15.1,6.38,7.26,9.21,1039,1039,243492.1667
18684,899.7,1012.0,2435.1,15.5,0,0,5.5,8.3,11.7,6.67,7.56,9.53,253,253,243507.9022
18685,903.9,1012.0,2435.2,0.0,0,0,0.0,1.1,7.3,4.72,5.52,7.3,0,0,243523.9923
18686,908.1,1012.0,2435.4,0.8,0,0,2.5,4.3,7.2,6.4,7.27,9.19,70,70,243541.7151
